,model_name,split,mac_precision,mac_recall,mac_f1,support,model_type,ds_size,seq_len,fold,best_val_score,epoch_stop,total_time
1,2CNN_pool_fold2_60bp_6000seqs,test,0.5766591375024946,0.6591530054644809,0.6116001571482786,1002,2CNN_pool,6000,60,2,0.1006141993516457,2489,316.2658894062042
0,2CNN_pool_fold2_120bp_2000seqs,train,0.8437001594896332,0.9949440231130372,0.9048601002749472,961,2CNN_pool,2000,120,2,0.3749829054620751,570,29.710674047470093
1,2CNN_pool_fold2_120bp_2000seqs,test,0.3229629629629629,0.3132183908045977,0.3180160466812545,241,2CNN_pool,2000,120,2,0.3749829054620751,570,29.710674047470093
0,2CNN_pool_fold1_70bp_6000seqs,train,0.928200129954516,0.9987480438184664,0.9613847607957544,3294,2CNN_pool,6000,70,1,0.1369905758251264,2824,288.8116772174835
1,2CNN_pool_fold1_70bp_6000seqs,test,0.5523371884896048,0.4932741781928265,0.5175828737472573,824,2CNN_pool,6000,70,1,0.1369905758251264,2824,288.8116772174835
0,2CNN_pool_fold1_40bp_6000seqs,train,0.8422705314009663,0.9978023536083936,0.9087612237147332,4800,2CNN_pool,6000,40,1,0.0777584378918012,3070,485.6560750007629
1,2CNN_pool_fold1_40bp_6000seqs,test,0.5810245310245311,0.7762447717766867,0.6494550485656201,1200,2CNN_pool,6000,40,1,0.0777584378918012,3070,485.6560750007629
0,2CNN_pool_fold2_50bp_10000seqs,train,0.9282300339192108,0.9991490085950132,0.9616195789175842,8000,2CNN_pool,10000,50,2,0.0254062177240848,2008,514.6162195205688
1,2CNN_pool_fold2_50bp_10000seqs,test,0.866871916513677,0.9157587690512652,0.8848661392812468,2000,2CNN_pool,10000,50,2,0.0254062177240848,2008,514.6162195205688
0,2CNN_pool_fold0_140bp_6000seqs,train,0.9033564814814816,0.9981226533166456,0.9452870787362958,3296,2CNN_pool,6000,140,0,0.2527512613390431,1251,160.4751913547516
1,2CNN_pool_fold0_140bp_6000seqs,test,0.3498532976144916,0.3536111111111111,0.3516874480465503,825,2CNN_pool,6000,140,0,0.2527512613390431,1251,160.4751913547516
0,2CNN_pool_fold1_50bp_10000seqs,train,0.8635718089827801,0.9978299719172836,0.9179437484174938,8000,2CNN_pool,10000,50,1,0.05068939858675,2356,586.1242001056671
1,2CNN_pool_fold1_50bp_10000seqs,test,0.7531053220153258,0.9471061523128904,0.8196018770260611,2000,2CNN_pool,10000,50,1,0.05068939858675,2356,586.1242001056671
0,2CNN_pool_fold3_30bp_6000seqs,train,0.7145251778872468,0.993953620714184,0.8152996444188605,4800,2CNN_pool,6000,30,3,0.0663941665490468,2473,419.83561420440674
1,2CNN_pool_fold3_30bp_6000seqs,test,0.679398148148148,0.8986816474383662,0.7585466570693832,1200,2CNN_pool,6000,30,3,0.0663941665490468,2473,419.83561420440674
0,2CNN_pool_fold3_150bp_2000seqs,train,0.7204633204633204,0.988399071925754,0.814196067861757,904,2CNN_pool,2000,150,3,0.3445046668031574,354,24.32992553710937
1,2CNN_pool_fold3_150bp_2000seqs,test,0.3746708794102159,0.3950617283950617,0.3820452771272444,226,2CNN_pool,2000,150,3,0.3445046668031574,354,24.32992553710937
0,2CNN_pool_fold2_90bp_2000seqs,train,0.7509578544061303,0.9911265432098766,0.8418802329040759,903,2CNN_pool,2000,90,2,0.3542644136247381,1083,42.72504711151123
1,2CNN_pool_fold2_90bp_2000seqs,test,0.3192488262910798,0.3148148148148148,0.317016317016317,226,2CNN_pool,2000,90,2,0.3542644136247381,1083,42.72504711151123
0,2CNN_pool_fold1_100bp_6000seqs,train,0.9747086247086246,0.9994225494442038,0.9867519303438916,2412,2CNN_pool,6000,100,1,0.2280276792728348,2267,177.74145984649658
1,2CNN_pool_fold1_100bp_6000seqs,test,0.4647371147371147,0.4278574174767947,0.4427285755230725,604,2CNN_pool,6000,100,1,0.2280276792728348,2267,177.74145984649658
0,2CNN_pool_fold3_110bp_6000seqs,train,0.8908382066276803,0.9973118279569894,0.9384652871494976,2580,2CNN_pool,6000,110,3,0.2937379321386648,1789,164.80546617507937
1,2CNN_pool_fold3_110bp_6000seqs,test,0.3822168707976212,0.3968017645437,0.3881976015246559,645,2CNN_pool,6000,110,3,0.2937379321386648,1789,164.80546617507937
0,2CNN_pool_fold1_60bp_6000seqs,train,0.855722525804493,0.9975226379634377,0.9177736398851928,4006,2CNN_pool,6000,60,1,0.1073783118865209,2335,301.49935579299927
1,2CNN_pool_fold1_60bp_6000seqs,test,0.6362442202606137,0.6301392141556076,0.6327494434325035,1002,2CNN_pool,6000,60,1,0.1073783118865209,2335,301.49935579299927
0,2CNN_pool_fold3_20bp_6000seqs,train,0.6772469187093201,0.9918213498328712,0.7808146953473548,4800,2CNN_pool,6000,20,3,0.0884877755244573,1672,277.68050599098206
1,2CNN_pool_fold3_20bp_6000seqs,test,0.6276990571211237,0.935343193022374,0.7263028643445978,1200,2CNN_pool,6000,20,3,0.0884877755244573,1672,277.68050599098206
0,2CNN_pool_fold1_150bp_10000seqs,train,0.7888395061728395,0.9945058626465664,0.8714349918873331,5153,2CNN_pool,10000,150,1,0.2951383346791434,769,186.86586570739743
1,2CNN_pool_fold1_150bp_10000seqs,test,0.3924673625827382,0.4066023579849946,0.3986051568611116,1289,2CNN_pool,10000,150,1,0.2951383346791434,769,186.86586570739743
0,2CNN_pool_fold0_80bp_6000seqs,train,0.8630952380952381,0.9970039946737682,0.9207174571327724,3103,2CNN_pool,6000,80,0,0.2056698983477562,1612,178.05845403671265
1,2CNN_pool_fold0_80bp_6000seqs,test,0.4723204899675488,0.4864055902671082,0.4789465993201817,776,2CNN_pool,6000,80,0,0.2056698983477562,1612,178.05845403671265
0,2CNN_pool_fold3_50bp_6000seqs,train,0.8174920969441518,0.9973049645390072,0.8927236020693333,4800,2CNN_pool,6000,50,3,0.0764345327019691,1861,301.4065306186676
1,2CNN_pool_fold3_50bp_6000seqs,test,0.6222802740044119,0.7840734679032552,0.6844634784677611,1200,2CNN_pool,6000,50,3,0.0764345327019691,1861,301.4065306186676
0,2CNN_pool_fold4_120bp_6000seqs,train,0.839167935058346,0.9958599924727136,0.9063816280917923,2760,2CNN_pool,6000,120,4,0.3344229620634733,1967,186.0786633491516
1,2CNN_pool_fold4_120bp_6000seqs,test,0.3806112001696871,0.4199248120300752,0.3929764023585533,691,2CNN_pool,6000,120,4,0.3344229620634733,1967,186.0786633491516
0,2CNN_pool_fold2_30bp_2000seqs,train,0.739288307915759,0.9948816378758796,0.8352436898536189,1600,2CNN_pool,2000,30,2,0.1557588934898376,1448,92.96336197853088
1,2CNN_pool_fold2_30bp_2000seqs,test,0.4614718614718614,0.539769820971867,0.4885643375334096,400,2CNN_pool,2000,30,2,0.1557588934898376,1448,92.96336197853088
0,2CNN_pool_fold4_100bp_2000seqs,train,0.7771836007130125,0.9925345278088838,0.8591503251859244,929,2CNN_pool,2000,100,4,0.3966498264938977,680,32.4904363155365
1,2CNN_pool_fold4_100bp_2000seqs,test,0.3196969696969697,0.3139880952380952,0.3168168168168168,233,2CNN_pool,2000,100,4,0.3966498264938977,680,32.4904363155365
0,2CNN_pool_fold2_90bp_6000seqs,train,0.968409586056645,0.9993166598332652,0.983467503151476,2539,2CNN_pool,6000,90,2,0.3097777766036236,2760,219.85275721549988
1,2CNN_pool_fold2_90bp_6000seqs,test,0.4325589771294795,0.4084699453551912,0.4185198121628439,635,2CNN_pool,6000,90,2,0.3097777766036236,2760,219.85275721549988
0,2CNN_pool_fold2_130bp_2000seqs,train,0.9393939393939394,0.9977973568281938,0.965561694290976,952,2CNN_pool,2000,130,2,0.331672993527741,931,40.14784049987793
1,2CNN_pool_fold2_130bp_2000seqs,test,0.3856321839080459,0.3736102370463603,0.377995642701525,238,2CNN_pool,2000,130,2,0.331672993527741,931,40.14784049987793
0,2CNN_pool_fold1_110bp_2000seqs,train,0.8421717171717172,0.9960700250089316,0.9077794578484868,968,2CNN_pool,2000,110,1,0.2871081793504487,779,35.418460845947266
1,2CNN_pool_fold1_110bp_2000seqs,test,0.3887005649717514,0.3914529914529914,0.3900709219858156,243,2CNN_pool,2000,110,1,0.2871081793504487,779,35.418460845947266
0,2CNN_pool_fold1_70bp_2000seqs,train,0.9686609686609688,0.9995360705172812,0.9837081164870776,1479,2CNN_pool,2000,70,1,0.1840110808610916,2525,122.17335748672484
1,2CNN_pool_fold1_70bp_2000seqs,test,0.6575091575091575,0.4120241411327762,0.4597510373443983,370,2CNN_pool,2000,70,1,0.1840110808610916,2525,122.17335748672484
0,2CNN_pool_fold4_50bp_6000seqs,train,0.9074074074074074,0.9987943262411348,0.948205594717904,4800,2CNN_pool,6000,50,4,0.0721423416336377,3469,505.6333508491516
1,2CNN_pool_fold4_50bp_6000seqs,test,0.6341231767511508,0.7238097835970176,0.6711587708066581,1200,2CNN_pool,6000,50,4,0.0721423416336377,3469,505.6333508491516
0,2CNN_pool_fold1_40bp_2000seqs,train,0.7753623188405797,0.994644387317909,0.8605425166370093,1600,2CNN_pool,2000,40,1,0.1732524138689041,985,70.5087308883667
1,2CNN_pool_fold1_40bp_2000seqs,test,0.4883652430044182,0.5041926796425511,0.4953524953524953,400,2CNN_pool,2000,40,1,0.1732524138689041,985,70.5087308883667
0,2CNN_pool_fold3_110bp_10000seqs,train,0.9919678714859438,0.9998398590759868,0.9958548696491292,4337,2CNN_pool,10000,110,3,0.1379929999052654,2649,368.11667799949646
1,2CNN_pool_fold3_110bp_10000seqs,test,0.6881823315641258,0.7019292347102146,0.6942621920563097,1085,2CNN_pool,10000,110,3,0.1379929999052654,2649,368.11667799949646
0,2CNN_pool_fold0_50bp_6000seqs,train,0.8842440801457195,0.9985106382978725,0.9358526032824508,4800,2CNN_pool,6000,50,0,0.0832793824933469,3171,468.5609488487244
1,2CNN_pool_fold0_50bp_6000seqs,test,0.671963891791478,0.8597108565193672,0.7427941819816964,1200,2CNN_pool,6000,50,0,0.0832793824933469,3171,468.5609488487244
0,2CNN_pool_fold0_120bp_6000seqs,train,0.9206256109481916,0.998243633170242,0.9569002218774502,2760,2CNN_pool,6000,120,0,0.2870170590393622,1344,139.0974898338318
1,2CNN_pool_fold0_120bp_6000seqs,test,0.3491708126036484,0.3515873015873016,0.350374531835206,691,2CNN_pool,6000,120,0,0.2870170590393622,1344,139.0974898338318
0,2CNN_pool_fold2_100bp_10000seqs,train,0.912183055040198,0.9980423160906556,0.9515005446885636,4598,2CNN_pool,10000,100,2,0.1091993317331956,2281,341.5486068725586
1,2CNN_pool_fold2_100bp_10000seqs,test,0.6065568668268765,0.6835977900841811,0.6347091637732032,1150,2CNN_pool,10000,100,2,0.1091993317331956,2281,341.5486068725586
0,2CNN_pool_fold4_150bp_2000seqs,train,0.7467494089834515,0.988785769528229,0.8355345308615328,904,2CNN_pool,2000,150,4,0.392599143285667,496,28.599842309951782
1,2CNN_pool_fold4_150bp_2000seqs,test,0.3173843700159489,0.3070987654320987,0.312156862745098,226,2CNN_pool,2000,150,4,0.392599143285667,496,28.599842309951782
0,2CNN_pool_fold0_30bp_6000seqs,train,0.7513259893920848,0.995234030445298,0.8437418320165051,4800,2CNN_pool,6000,30,0,0.0662283582488695,1714,303.6368930339813
1,2CNN_pool_fold0_30bp_6000seqs,test,0.6859272164150213,0.9454979543767408,0.7729482851102768,1200,2CNN_pool,6000,30,0,0.0662283582488695,1714,303.6368930339813
0,2CNN_pool_fold0_100bp_6000seqs,train,0.968864468864469,0.9992781868052548,0.9836771060587524,2412,2CNN_pool,6000,100,0,0.2687961893365873,2258,176.9898066520691
1,2CNN_pool_fold0_100bp_6000seqs,test,0.4806028477248785,0.4759845114516394,0.4737995720754341,604,2CNN_pool,6000,100,0,0.2687961893365873,2258,176.9898066520691
0,2CNN_pool_fold3_70bp_6000seqs,train,0.838320087268194,0.996661450182577,0.9060619960273938,3294,2CNN_pool,6000,70,3,0.1753253533134182,1546,176.10191130638125
1,2CNN_pool_fold3_70bp_6000seqs,test,0.5282120395327943,0.5728528181594514,0.548027324689809,824,2CNN_pool,6000,70,3,0.1753253533134182,1546,176.10191130638125
0,2CNN_pool_fold1_140bp_2000seqs,train,0.7127976190476191,0.991120218579235,0.8119778752622544,1010,2CNN_pool,2000,140,1,0.2478634251554021,296,22.48572897911072
1,2CNN_pool_fold1_140bp_2000seqs,test,0.3224043715846994,0.3224043715846994,0.3224043715846994,253,2CNN_pool,2000,140,1,0.2478634251554021,296,22.48572897911072
0,2CNN_pool_fold2_150bp_10000seqs,train,0.87007917007917,0.9971189279731996,0.9255064938537068,5153,2CNN_pool,10000,150,2,0.3021054326956174,1604,309.40121245384216
1,2CNN_pool_fold2_150bp_10000seqs,test,0.3899161530345938,0.3790139335476956,0.3827236670267276,1289,2CNN_pool,10000,150,2,0.3021054326956174,1604,309.40121245384216
0,2CNN_pool_fold4_70bp_10000seqs,train,0.8911799436824417,0.9980576978006284,0.9395201576060168,6011,2CNN_pool,10000,70,4,0.0595221693564952,2414,448.3019576072693
1,2CNN_pool_fold4_70bp_10000seqs,test,0.7174680731695772,0.8637327697814333,0.7783065166134175,1503,2CNN_pool,10000,70,4,0.0595221693564952,2414,448.3019576072693
0,2CNN_pool_fold4_50bp_2000seqs,train,0.6352339181286549,0.989963698483878,0.7438228979692395,1600,2CNN_pool,2000,50,4,0.1979152132570743,807,57.256139039993286
1,2CNN_pool_fold4_50bp_2000seqs,test,0.4013310185185185,0.4547314578005115,0.4195391705069125,400,2CNN_pool,2000,50,4,0.1979152132570743,807,57.256139039993286
0,2CNN_pool_fold1_110bp_6000seqs,train,0.951007326007326,0.9989247311827958,0.9739841829516848,2580,2CNN_pool,6000,110,1,0.2572663169209809,2197,195.68991613388064
1,2CNN_pool_fold1_110bp_6000seqs,test,0.4924632947140986,0.4865867107802592,0.4868416607547042,645,2CNN_pool,6000,110,1,0.2572663169209809,2197,195.68991613388064
0,2CNN_pool_fold0_80bp_10000seqs,train,0.8883985485927234,0.997736502230211,0.9375039466497276,5175,2CNN_pool,10000,80,0,0.0869489065688132,1834,317.03000020980835
1,2CNN_pool_fold0_80bp_10000seqs,test,0.7172957570385975,0.8335366443992642,0.767377734610155,1294,2CNN_pool,10000,80,0,0.0869489065688132,1834,317.03000020980835
0,2CNN_pool_fold1_140bp_10000seqs,train,0.773066424021838,0.9936181647185276,0.8563737985844053,5129,2CNN_pool,10000,140,1,0.298093456795275,841,192.6157944202423
1,2CNN_pool_fold1_140bp_10000seqs,test,0.3850744416873449,0.4105230386052304,0.3924159967017109,1283,2CNN_pool,10000,140,1,0.298093456795275,841,192.6157944202423
0,2CNN_pool_fold1_60bp_10000seqs,train,0.9646849593495936,0.9995040420572336,0.98131340401256,6889,2CNN_pool,10000,60,1,0.0498814087196778,3590,726.072482585907
1,2CNN_pool_fold1_60bp_10000seqs,test,0.7726165160375685,0.8358246354082167,0.7944450231671416,1723,2CNN_pool,10000,60,1,0.0498814087196778,3590,726.072482585907
0,2CNN_pool_fold1_50bp_6000seqs,train,0.8223223223223223,0.9973758865248228,0.8956827583751648,4800,2CNN_pool,6000,50,1,0.079047350200514,1380,240.71314239501956
1,2CNN_pool_fold1_50bp_6000seqs,test,0.6089492207139265,0.6703909801782143,0.6358777540867092,1200,2CNN_pool,6000,50,1,0.079047350200514,1380,240.71314239501956
0,2CNN_pool_fold0_90bp_2000seqs,train,0.9382716049382716,0.9980709876543208,0.9650190894697982,903,2CNN_pool,2000,90,0,0.4365228625525415,1614,56.51835083961487
1,2CNN_pool_fold0_90bp_2000seqs,test,0.3180428134556575,0.3209876543209876,0.3195084485407066,226,2CNN_pool,2000,90,0,0.4365228625525415,1614,56.51835083961487
0,2CNN_pool_fold1_90bp_10000seqs,train,0.9011994949494948,0.997970040599188,0.94539076008794,4928,2CNN_pool,10000,90,1,0.1397389453342554,1827,308.00770473480225
1,2CNN_pool_fold1_90bp_10000seqs,test,0.6149504834112082,0.601418466783706,0.6076588092924955,1233,2CNN_pool,10000,90,1,0.1397389453342554,1827,308.00770473480225
0,2CNN_pool_fold0_150bp_2000seqs,train,0.638001638001638,0.9806651198762568,0.7415870171246516,904,2CNN_pool,2000,150,0,0.4459300204715897,279,22.238471508026123
1,2CNN_pool_fold0_150bp_2000seqs,test,0.3170731707317073,0.3009259259259259,0.3087885985748219,226,2CNN_pool,2000,150,0,0.4459300204715897,279,22.238471508026123
0,2CNN_pool_fold0_70bp_6000seqs,train,0.8436507936507937,0.9967657798643716,0.9091803072659506,3294,2CNN_pool,6000,70,0,0.1675723282963905,1732,194.5239384174347
1,2CNN_pool_fold0_70bp_6000seqs,test,0.4787959583285806,0.4848287924007573,0.4797410192147033,824,2CNN_pool,6000,70,0,0.1675723282963905,1732,194.5239384174347
0,2CNN_pool_fold2_40bp_10000seqs,train,0.8258235516849678,0.9971066292230448,0.8921497021497022,8000,2CNN_pool,10000,40,2,0.0644271118640899,2929,753.6746733188629
1,2CNN_pool_fold2_40bp_10000seqs,test,0.6856681051516732,0.9271876064010895,0.7602293906810035,2000,2CNN_pool,10000,40,2,0.0644271118640899,2929,753.6746733188629
0,2CNN_pool_fold2_110bp_10000seqs,train,0.8821396993810787,0.9965569701337176,0.9310583586618462,4337,2CNN_pool,10000,110,2,0.2194009353625609,1638,248.8042175769806
1,2CNN_pool_fold2_110bp_10000seqs,test,0.5373621906924405,0.5696685878962535,0.5522163070888204,1085,2CNN_pool,10000,110,2,0.2194009353625609,1638,248.8042175769806
0,2CNN_pool_fold2_80bp_10000seqs,train,0.9054166666666666,0.998135943013115,0.947681123648282,5175,2CNN_pool,10000,80,2,0.1066617489874455,2046,350.50595474243164
1,2CNN_pool_fold2_80bp_10000seqs,test,0.6629032258064517,0.7521686513699294,0.7016983221689346,1294,2CNN_pool,10000,80,2,0.1066617489874455,2046,350.50595474243164
0,2CNN_pool_fold4_90bp_2000seqs,train,0.8760233918128656,0.996141975308642,0.9282591896095972,903,2CNN_pool,2000,90,4,0.3741683411387215,1409,51.063297510147095
1,2CNN_pool_fold4_90bp_2000seqs,test,0.3668014375561545,0.3688271604938271,0.3674814282290917,226,2CNN_pool,2000,90,4,0.3741683411387215,1409,51.063297510147095
0,2CNN_pool_fold4_130bp_2000seqs,train,0.7514893617021278,0.9897209985315712,0.8411978613320895,952,2CNN_pool,2000,130,4,0.3902931230909684,497,27.90650701522827
1,2CNN_pool_fold4_130bp_2000seqs,test,0.343753658822152,0.3545206628907069,0.3457399103139014,238,2CNN_pool,2000,130,4,0.3902931230909684,497,27.90650701522827
0,2CNN_pool_fold4_110bp_6000seqs,train,0.8600327600327601,0.9961021505376344,0.9174755107665268,2580,2CNN_pool,6000,110,4,0.3012065427709919,1051,112.11867594718932
1,2CNN_pool_fold4_110bp_6000seqs,test,0.320695102685624,0.3274193548387097,0.3240223463687151,645,2CNN_pool,6000,110,4,0.3012065427709919,1051,112.11867594718932
0,2CNN_pool_fold3_140bp_2000seqs,train,0.7820910973084886,0.9941939890710382,0.8655900086132644,1010,2CNN_pool,2000,140,3,0.2953717821671557,391,25.167184829711918
1,2CNN_pool_fold3_140bp_2000seqs,test,0.3211382113821138,0.3237704918032787,0.3224489795918367,253,2CNN_pool,2000,140,3,0.2953717821671557,391,25.167184829711918
0,2CNN_pool_fold4_40bp_10000seqs,train,0.7595048629531389,0.9959152412560632,0.8503824471950093,8000,2CNN_pool,10000,40,4,0.0564294139742851,2344,624.7636778354645
1,2CNN_pool_fold4_40bp_10000seqs,test,0.6620810638090764,0.946220633299285,0.7596692391475974,2000,2CNN_pool,10000,40,4,0.0564294139742851,2344,624.7636778354645
0,2CNN_pool_fold0_50bp_2000seqs,train,0.6833333333333332,0.992526158445441,0.7883354058469266,1600,2CNN_pool,2000,50,0,0.1993907704949379,1187,77.19427537918091
1,2CNN_pool_fold0_50bp_2000seqs,test,0.3634439634439634,0.3880647911338448,0.3715022091310751,400,2CNN_pool,2000,50,0,0.1993907704949379,1187,77.19427537918091
0,2CNN_pool_fold0_30bp_10000seqs,train,0.7418546365914788,0.9956190719237804,0.8377283941697783,8000,2CNN_pool,10000,30,0,0.0691242588162422,2263,624.8664450645447
1,2CNN_pool_fold0_30bp_10000seqs,test,0.660409056942942,0.8650198108850482,0.7373149099767803,2000,2CNN_pool,10000,30,0,0.0691242588162422,2263,624.8664450645447
0,2CNN_pool_fold0_150bp_6000seqs,train,0.620863810518983,0.9841376228775692,0.7253408345162468,3090,2CNN_pool,6000,150,0,0.3270785704081611,587,98.9765453338623
1,2CNN_pool_fold0_150bp_6000seqs,test,0.3373015873015872,0.3358951444742329,0.3360219106487763,773,2CNN_pool,6000,150,0,0.3270785704081611,587,98.9765453338623
0,2CNN_pool_fold0_130bp_6000seqs,train,0.7381398702235039,0.9921758140605224,0.8304201819364687,2997,2CNN_pool,6000,130,0,0.3433329297701518,1010,127.09668326377869
1,2CNN_pool_fold0_130bp_6000seqs,test,0.3360020258687861,0.34455938697318,0.3379436460104054,750,2CNN_pool,6000,130,0,0.3433329297701518,1010,127.09668326377869
0,2CNN_pool_fold3_130bp_6000seqs,train,0.6147486772486772,0.9841215050051778,0.7204560009024567,2997,2CNN_pool,6000,130,3,0.3943657653331756,723,101.75090265274048
1,2CNN_pool_fold3_130bp_6000seqs,test,0.3221737020863658,0.305287356321839,0.3135033050047214,750,2CNN_pool,6000,130,3,0.3943657653331756,723,101.75090265274048
0,2CNN_pool_fold3_50bp_2000seqs,train,0.6537037037037038,0.9910313901345292,0.7615298294121161,1600,2CNN_pool,2000,50,3,0.2124727016687393,842,59.63196611404419
1,2CNN_pool_fold3_50bp_2000seqs,test,0.3939077458659704,0.4538789428815004,0.4127476313522825,400,2CNN_pool,2000,50,3,0.2124727016687393,842,59.63196611404419
0,2CNN_pool_fold3_100bp_10000seqs,train,0.959300451321728,0.9991717491152776,0.9785322764920028,4598,2CNN_pool,10000,100,3,0.1058441306845001,1828,284.4005506038666
1,2CNN_pool_fold3_100bp_10000seqs,test,0.7544775485951957,0.6085830616760274,0.665142222421931,1150,2CNN_pool,10000,100,3,0.1058441306845001,1828,284.4005506038666
0,2CNN_pool_fold0_110bp_2000seqs,train,0.7916666666666666,0.9942836727402644,0.8735398813447594,968,2CNN_pool,2000,110,0,0.2291936784860038,584,29.79321265220642
1,2CNN_pool_fold0_110bp_2000seqs,test,0.3206751054852321,0.3247863247863248,0.3227176220806794,243,2CNN_pool,2000,110,0,0.2291936784860038,584,29.79321265220642
0,2CNN_pool_fold1_120bp_6000seqs,train,0.8208080808080808,0.9952327186049428,0.8940602630962319,2760,2CNN_pool,6000,120,1,0.3002642412520352,1093,119.96714091300964
1,2CNN_pool_fold1_120bp_6000seqs,test,0.363023793229988,0.3698830409356725,0.3659349015389687,691,2CNN_pool,6000,120,1,0.3002642412520352,1093,119.96714091300964
0,2CNN_pool_fold3_90bp_6000seqs,train,0.8548022598870056,0.9960366270329368,0.9149405081592432,2539,2CNN_pool,6000,90,3,0.2579871080522462,1266,118.06742691993712
1,2CNN_pool_fold3_90bp_6000seqs,test,0.410840108401084,0.4357012750455373,0.4220307382212144,635,2CNN_pool,6000,90,3,0.2579871080522462,1266,118.06742691993712
0,2CNN_pool_fold3_130bp_2000seqs,train,0.833943833943834,0.9941262848751836,0.9013432571327308,952,2CNN_pool,2000,130,3,0.33506834131329,483,27.25380492210388
1,2CNN_pool_fold3_130bp_2000seqs,test,0.3558143296134562,0.369204950702748,0.3618421052631579,238,2CNN_pool,2000,130,3,0.33506834131329,483,27.25380492210388
0,2CNN_pool_fold3_70bp_2000seqs,train,0.6676493710691824,0.9900255161215497,0.7732380709622472,1479,2CNN_pool,2000,70,3,0.2906435452603005,655,46.6406729221344
1,2CNN_pool_fold3_70bp_2000seqs,test,0.3541396874730207,0.3642392890303754,0.3572248304642671,370,2CNN_pool,2000,70,3,0.2906435452603005,655,46.6406729221344
0,2CNN_pool_fold4_110bp_2000seqs,train,0.8703703703703703,0.9964272954626652,0.9220135467980296,968,2CNN_pool,2000,110,4,0.248643411653032,1105,43.95734119415283
1,2CNN_pool_fold4_110bp_2000seqs,test,0.4051724137931035,0.3857549857549858,0.3945318709267207,243,2CNN_pool,2000,110,4,0.248643411653032,1105,43.95734119415283
0,2CNN_pool_fold3_30bp_2000seqs,train,0.6874657909140668,0.9927489869908296,0.7910985353627905,1600,2CNN_pool,2000,30,3,0.2165382546186447,1670,104.5977702140808
1,2CNN_pool_fold3_30bp_2000seqs,test,0.3882716049382715,0.4662830349531117,0.4084645561735748,400,2CNN_pool,2000,30,3,0.2165382546186447,1670,104.5977702140808
0,2CNN_pool_fold1_60bp_2000seqs,train,0.8465517241379311,0.9971119133574008,0.9102981568536318,1422,2CNN_pool,2000,60,1,0.2114345458116424,1464,77.9378080368042
1,2CNN_pool_fold1_60bp_2000seqs,test,0.4376218323586744,0.4884726224783861,0.4574746008708272,356,2CNN_pool,2000,60,1,0.2114345458116424,1464,77.9378080368042
0,2CNN_pool_fold1_110bp_10000seqs,train,0.8932211313697991,0.9972776042917768,0.9403883047715076,4337,2CNN_pool,10000,110,1,0.2066627803486063,1882,279.70689249038696
